,Sub,HRU1,Area.ha.Input.std,Slope,SlpLgth.m.,Ovrlnd_N,CondII_CN,TimeConc.hr.,ESCO,EPCO,sub,HRU2,input.std.area.ha,LULC,Sub.1,HRU3,Area_ha,SoilName,Hydgrp,MaxRtDpth_mm,Albedo,USLE_K,USLE_P,USLE_LS,ProfileAWC_mm,IniSoilH2O_mm,CheckPart1VsPart2,CheckPart1VsPart3,AreaTimesSWATCN2
11879,28,11879,7.52,0.072,60.98,0.1,55,0.386,0.91,0.57,28,11879,7.52,FRST,28,11879,7.52,Charlton,B,1520,0.16,0.32,1,1.28,304,190.845,TRUE,TRUE,413.6
11880,28,11880,0.84,0.145,24.39,0.1,55,0.173,0.91,0.57,28,11880,0.84,FRST,28,11880,0.84,Charlton,B,1520,0.16,0.32,1,2.19,304,190.845,TRUE,TRUE,46.2
11881,28,11881,1.95,0.031,91.46,0.1,55,0.602,0.91,0.57,28,11881,1.95,FRST,28,11881,1.95,Charlton,B,1520,0.16,0.32,1,0.48,304,190.845,TRUE,TRUE,107.25
11882,28,11882,9.57,0.161,18.29,0.1,55,0.167,0.91,0.57,28,11882,9.57,FRST,28,11882,9.57,Charlton,B,1520,0.16,0.32,1,2.18,304,190.845,TRUE,TRUE,526.35
11883,28,11883,5.39,0.085,60.98,0.1,55,0.362,0.91,0.57,28,11883,5.39,FRST,28,11883,5.39,Charlton,B,1520,0.16,0.32,1,1.64,304,190.845,TRUE,TRUE,296.45
11884,28,11884,2.04,0.061,60.98,0.1,77,0.388,0.91,0.57,28,11884,2.04,FRST,28,11884,2.04,Freetown,D,1520,0.23,0,1,1,243.2,152.676,TRUE,TRUE,157.08
11885,28,11885,27.03,0.009,121.95,0.1,77,1.097,0.91,0.57,28,11885,27.03,FRST,28,11885,27.03,Freetown,D,1520,0.23,0,1,0.15,243.2,152.676,TRUE,TRUE,2081.31
11886,28,11886,10.96,0.022,91.46,0.1,35,0.692,0.91,0.57,28,11886,10.96,FRST,28,11886,10.96,Hinckley,A,1520,0.23,0.28,1,0.31,334.4,209.929,TRUE,TRUE,383.6
11887,28,11887,5.76,0.071,60.98,0.1,35,0.382,0.91,0.57,28,11887,5.76,FRST,28,11887,5.76,Hinckley,A,1520,0.23,0.28,1,1.25,334.4,209.929,TRUE,TRUE,201.6
11888,28,11888,1.02,0.138,24.39,0.1,35,0.176,0.91,0.57,28,11888,1.02,FRST,28,11888,1.02,Hinckley,A,1520,0.23,0.28,1,2.02,334.4,209.929,TRUE,TRUE,35.7
11889,28,11889,13.74,0.017,121.95,0.1,35,0.887,0.91,0.57,28,11889,13.74,FRST,28,11889,13.74,Hinckley,A,1520,0.23,0.28,1,0.26,334.4,209.929,TRUE,TRUE,480.9
11890,28,11890,5.01,0.07,60.98,0.1,35,0.382,0.91,0.57,28,11890,5.01,FRST,28,11890,5.01,Hinckley,A,1520,0.23,0.28,1,1.23,334.4,209.929,TRUE,TRUE,175.35
11891,28,11891,0.74,0.129,24.39,0.1,35,0.179,0.91,0.57,28,11891,0.74,FRST,28,11891,0.74,Hinckley,A,1520,0.23,0.28,1,1.82,334.4,209.929,TRUE,TRUE,25.9
11892,28,11892,1.49,0.075,60.98,0.1,35,0.364,0.91,0.57,28,11892,1.49,FRST,28,11892,1.49,Hinckley,A,1520,0.23,0.24,1,1.36,334.4,209.929,TRUE,TRUE,52.15
11893,28,11893,0.84,0.023,91.46,0.1,35,0.654,0.91,0.57,28,11893,0.84,FRST,28,11893,0.84,Hinckley,A,1520,0.23,0.24,1,0.33,334.4,209.929,TRUE,TRUE,29.4
11894,28,11894,2.41,0.186,18.29,0.1,35,0.141,0.91,0.57,28,11894,2.41,FRST,28,11894,2.41,Hinckley,A,1520,0.23,0.24,1,2.75,334.4,209.929,TRUE,TRUE,84.35
11895,28,11895,3.44,0.076,60.98,0.1,70,0.368,0.91,0.57,28,11895,3.44,FRST,28,11895,3.44,Hollis,C,460,0.16,0.32,1,1.39,78.2,49.092,TRUE,TRUE,240.8
11896,28,11896,1.67,0.029,91.46,0.1,70,0.613,0.91,0.57,28,11896,1.67,FRST,28,11896,1.67,Hollis,C,460,0.16,0.32,1,0.44,78.2,49.092,TRUE,TRUE,116.9
11897,28,11897,0.74,0.138,24.39,0.1,70,0.175,0.91,0.57,28,11897,0.74,FRST,28,11897,0.74,Hollis,C,460,0.16,0.32,1,2.02,78.2,49.092,TRUE,TRUE,51.8
11898,28,11898,1.49,0.027,91.46,0.1,70,0.626,0.91,0.57,28,11898,1.49,FRST,28,11898,1.49,Hollis,C,460,0.16,0.32,1,0.4,78.2,49.092,TRUE,TRUE,104.3
11899,28,11899,7.06,0.082,60.98,0.1,70,0.371,0.91,0.57,28,11899,7.06,FRST,28,11899,7.06,Hollis,C,460,0.16,0.32,1,1.56,78.2,49.092,TRUE,TRUE,494.2
11900,28,11900,14.02,0.18,18.29,0.1,70,0.174,0.91,0.57,28,11900,14.02,FRST,28,11900,14.02,Hollis,C,460,0.16,0.32,1,2.61,78.2,49.092,TRUE,TRUE,981.4
11901,28,11901,0.09,0.004,121.95,0.1,35,1.307,0.91,0.57,28,11901,0.09,FRST,28,11901,0.09,Merrimac,A,1520,0.23,0.32,1,0.1,334.4,209.929,TRUE,TRUE,3.15
11902,28,11902,0.46,0.039,91.46,0.1,35,0.557,0.91,0.57,28,11902,0.46,FRST,28,11902,0.46,Merrimac,A,1520,0.23,0.32,1,0.65,334.4,209.929,TRUE,TRUE,16.1
11903,28,11903,0.74,0.057,60.98,0.1,35,0.392,0.91,0.57,28,11903,0.74,FRST,28,11903,0.74,Merrimac,A,1520,0.23,0.32,1,0.91,334.4,209.929,TRUE,TRUE,25.9
11904,28,11904,6.22,0.008,121.95,0.1,35,1.081,0.91,0.57,28,11904,6.22,FRST,28,11904,6.22,Merrimac,A,1520,0.23,0.32,1,0.14,334.4,209.929,TRUE,TRUE,217.7
11905,28,11905,0.09,0.047,91.46,0.1,35,0.526,0.91,0.57,28,11905,0.09,FRST,28,11905,0.09,Merrimac,A,1520,0.23,0.32,1,0.85,334.4,209.929,TRUE,TRUE,3.15
11906,28,11906,6.04,0.086,60.98,0.1,70,0.363,0.91,0.57,28,11906,6.04,FRST,28,11906,6.04,Montauk,C,1520,0.23,0.28,1,1.67,258.4,162.218,TRUE,TRUE,422.8
11907,28,11907,0.65,0.038,91.46,0.1,70,0.562,0.91,0.57,28,11907,0.65,FRST,28,11907,0.65,Montauk,C,1520,0.23,0.28,1,0.63,258.4,162.218,TRUE,TRUE,45.5
11908,28,11908,1.86,0.129,24.39,0.1,70,0.182,0.91,0.57,28,11908,1.86,FRST,28,11908,1.86,Montauk,C,1520,0.23,0.28,1,1.82,258.4,162.218,TRUE,TRUE,130.2
11909,28,11909,0.09,0.116,60.98,0.1,70,0.314,0.91,0.57,28,11909,0.09,FRST,28,11909,0.09,Paxton,C,1520,0.16,0.32,1,2.65,258.4,162.218,TRUE,TRUE,6.3
11910,28,11910,0.46,0.032,91.46,0.1,70,0.591,0.91,0.57,28,11910,0.46,FRST,28,11910,0.46,Paxton,C,1520,0.16,0.32,1,0.5,258.4,162.218,TRUE,TRUE,32.2
11911,28,11911,2.04,0.068,60.98,0.1,70,0.376,0.91,0.57,28,11911,2.04,FRST,28,11911,2.04,Paxton,C,1520,0.16,0.32,1,1.18,258.4,162.218,TRUE,TRUE,142.8
11912,28,11912,0.19,0.01,121.95,0.1,55,0.994,0.91,0.57,28,11912,0.19,FRST,28,11912,0.19,"Pits,_g",B,1000,0.28,0,1,0.16,100,62.778,TRUE,TRUE,10.45
11913,28,11913,7.71,0.025,91.46,0.1,70,0.659,0.91,0.57,28,11913,7.71,FRST,28,11913,7.71,Raynham,C,1520,0.23,0.49,1,0.36,258.4,162.218,TRUE,TRUE,539.7
11914,28,11914,1.3,0.059,60.98,0.1,70,0.39,0.91,0.57,28,11914,1.3,FRST,28,11914,1.3,Raynham,C,1520,0.23,0.49,1,0.96,258.4,162.218,TRUE,TRUE,91
11915,28,11915,1.3,0.068,60.98,0.1,70,0.374,0.91,0.57,28,11915,1.3,FRST,28,11915,1.3,Ridgebury,C,1520,0.16,0.32,1,1.18,258.4,162.218,TRUE,TRUE,91
11916,28,11916,2.32,0.027,91.46,0.1,70,0.628,0.91,0.57,28,11916,2.32,FRST,28,11916,2.32,Ridgebury,C,1520,0.16,0.32,1,0.4,258.4,162.218,TRUE,TRUE,162.4
11917,28,11917,0.84,0.153,24.39,0.1,70,0.17,0.91,0.57,28,11917,0.84,FRST,28,11917,0.84,Ridgebury,C,1520,0.16,0.32,1,2.39,258.4,162.218,TRUE,TRUE,58.8
11918,28,11918,0.65,0.034,91.46,0.1,55,0.581,0.91,0.57,28,11918,0.65,FRST,28,11918,0.65,Rock_outcrop-Hol,B,1000,0.28,0,1,0.54,100,62.778,TRUE,TRUE,35.75
11919,28,11919,2.14,0.075,60.98,0.1,55,0.366,0.91,0.57,28,11919,2.14,FRST,28,11919,2.14,Rock_outcrop-Hol,B,1000,0.28,0,1,1.36,100,62.778,TRUE,TRUE,117.7
11920,28,11920,1.02,0.169,18.29,0.1,55,0.14,0.91,0.57,28,11920,1.02,FRST,28,11920,1.02,Rock_outcrop-Hol,B,1000,0.28,0,1,2.36,100,62.778,TRUE,TRUE,56.1
11921,28,11921,10.4,0.01,121.95,0.1,77,1.024,0.91,0.57,28,11921,10.4,FRST,28,11921,10.4,Saco,D,1520,0.23,0.49,1,0.16,243.2,152.676,TRUE,TRUE,800.8
11922,28,11922,1.39,0.068,60.98,0.1,77,0.374,0.91,0.57,28,11922,1.39,FRST,28,11922,1.39,Saco,D,1520,0.23,0.49,1,1.18,243.2,152.676,TRUE,TRUE,107.03
11923,28,11923,0.56,0.156,24.39,0.1,77,0.168,0.91,0.57,28,11923,0.56,FRST,28,11923,0.56,Scarboro,D,1520,0.1,0.17,1,2.46,243.2,152.676,TRUE,TRUE,43.12
11924,28,11924,4.09,0.071,60.98,0.1,77,0.378,0.91,0.57,28,11924,4.09,FRST,28,11924,4.09,Scarboro,D,1520,0.1,0.17,1,1.25,243.2,152.676,TRUE,TRUE,314.93
11925,28,11925,14.67,0.019,121.95,0.1,77,0.861,0.91,0.57,28,11925,14.67,FRST,28,11925,14.67,Scarboro,D,1520,0.1,0.17,1,0.29,243.2,152.676,TRUE,TRUE,1129.59
11926,28,11926,0.28,0.058,60.98,0.1,70,0.388,0.91,0.57,28,11926,0.28,FRST,28,11926,0.28,Scituate,C,1520,0.16,0.32,1,0.93,258.4,162.218,TRUE,TRUE,19.6
11927,28,11927,0.74,0.023,91.46,0.1,70,0.654,0.91,0.57,28,11927,0.74,FRST,28,11927,0.74,Scituate,C,1520,0.16,0.32,1,0.33,258.4,162.218,TRUE,TRUE,51.8
11928,28,11928,5.94,0.027,91.46,0.1,55,0.639,0.91,0.57,28,11928,5.94,FRST,28,11928,5.94,Sudbury,B,1520,0.23,0.28,1,0.4,304,190.845,TRUE,TRUE,326.7
11929,28,11929,1.11,0.058,60.98,0.1,55,0.391,0.91,0.57,28,11929,1.11,FRST,28,11929,1.11,Sudbury,B,1520,0.23,0.28,1,0.93,304,190.845,TRUE,TRUE,61.05
11930,28,11930,3.25,0.154,24.39,0.1,77,0.178,0.91,0.57,28,11930,3.25,FRST,28,11930,3.25,Swansea,D,1520,0.16,0.02,1,2.41,243.2,152.676,TRUE,TRUE,250.25
11931,28,11931,12.82,0.018,121.95,0.1,77,0.87,0.91,0.57,28,11931,12.82,FRST,28,11931,12.82,Swansea,D,1520,0.16,0.02,1,0.27,243.2,152.676,TRUE,TRUE,987.14
11932,28,11932,6.32,0.073,60.98,0.1,77,0.381,0.91,0.57,28,11932,6.32,FRST,28,11932,6.32,Swansea,D,1520,0.16,0.02,1,1.31,243.2,152.676,TRUE,TRUE,486.64
11933,28,11933,0.84,0.032,91.46,0.1,55,0.593,0.91,0.57,28,11933,0.84,FRST,28,11933,0.84,Udorthents,B,1520,0.3,0.1,1,0.5,304,190.845,TRUE,TRUE,46.2
11934,28,11934,0.19,0.063,60.98,0.1,77,0.378,0.91,0.57,28,11934,0.19,FRST,28,11934,0.19,Water,D,25.4,0.23,0,1,1.05,4.064,2.551,TRUE,TRUE,14.63
11935,28,11935,1.21,0.018,121.95,0.1,77,0.837,0.91,0.57,28,11935,1.21,FRST,28,11935,1.21,Water,D,25.4,0.23,0,1,0.27,4.064,2.551,TRUE,TRUE,93.17
11936,28,11936,5.01,0.01,121.95,0.1,70,1.009,0.91,0.57,28,11936,5.01,FRST,28,11936,5.01,Walpole,C,1520,0.16,0.24,1,0.16,258.4,162.218,TRUE,TRUE,350.7
11937,28,11937,0.28,0.069,60.98,0.1,70,0.368,0.91,0.57,28,11937,0.28,FRST,28,11937,0.28,Walpole,C,1520,0.16,0.24,1,1.2,258.4,162.218,TRUE,TRUE,19.6
11938,28,11938,1.39,0.024,91.46,0.1,77,0.648,0.91,0.57,28,11938,1.39,FRST,28,11938,1.39,Whitman,D,1520,0.16,0.37,1,0.35,243.2,152.676,TRUE,TRUE,107.03
11939,28,11939,1.11,0.071,60.98,0.1,77,0.368,0.91,0.57,28,11939,1.11,FRST,28,11939,1.11,Whitman,D,1520,0.16,0.37,1,1.25,243.2,152.676,TRUE,TRUE,85.47
11940,28,11940,0.19,0.147,24.39,0.1,35,0.17,0.91,0.57,28,11940,0.19,FRST,28,11940,0.19,Windsor,A,1520,0.23,0.2,1,2.24,334.4,209.929,TRUE,TRUE,6.65
11941,28,11941,1.86,0.028,91.46,0.1,35,0.62,0.91,0.57,28,11941,1.86,FRST,28,11941,1.86,Windsor,A,1520,0.23,0.2,1,0.42,334.4,209.929,TRUE,TRUE,65.1
11942,28,11942,3.53,0.072,60.98,0.1,35,0.374,0.91,0.57,28,11942,3.53,FRST,28,11942,3.53,Windsor,A,1520,0.23,0.2,1,1.28,334.4,209.929,TRUE,TRUE,123.55
11943,28,11943,1.21,0.131,24.39,0.1,35,0.179,0.91,0.57,28,11943,1.21,FRST,28,11943,1.21,Windsor,A,1520,0.23,0.2,1,1.87,334.4,209.929,TRUE,TRUE,42.35
11944,28,11944,4.27,0.079,60.98,0.1,35,0.367,0.91,0.57,28,11944,4.27,FRST,28,11944,4.27,Windsor,A,1520,0.23,0.2,1,1.47,334.4,209.929,TRUE,TRUE,149.45
11945,28,11945,2.23,0.031,91.46,0.1,35,0.603,0.91,0.57,28,11945,2.23,FRST,28,11945,2.23,Windsor,A,1520,0.23,0.2,1,0.48,334.4,209.929,TRUE,TRUE,78.05
11946,28,11946,0.09,0.127,24.39,0.1,70,0.177,0.91,0.57,28,11946,0.09,FRST,28,11946,0.09,Woodbridge,C,1520,0.23,0.32,1,1.78,258.4,162.218,TRUE,TRUE,6.3
11947,28,11947,6.04,0.028,91.46,0.1,70,0.633,0.91,0.57,28,11947,6.04,FRST,28,11947,6.04,Woodbridge,C,1520,0.23,0.32,1,0.42,258.4,162.218,TRUE,TRUE,422.8
11948,28,11948,3.62,0.069,60.98,0.1,70,0.379,0.91,0.57,28,11948,3.62,FRST,28,11948,3.62,Woodbridge,C,1520,0.23,0.32,1,1.2,258.4,162.218,TRUE,TRUE,253.4
11949,28,11949,0.28,0.057,60.98,0.14,65.14,0.477,0.91,0.57,28,11949,0.28,AGRL,28,11949,0.28,Charlton,B,1520,0.16,0.32,1,0.91,304,190.845,TRUE,TRUE,18.2392
11950,28,11950,0.19,0.099,60.98,0.14,65.14,0.404,0.91,0.57,28,11950,0.19,AGRL,28,11950,0.19,Charlton,B,1520,0.16,0.32,1,2.07,304,190.845,TRUE,TRUE,12.3766
11951,28,11951,0.09,0.14,24.39,0.14,65.14,0.21,0.91,0.57,28,11951,0.09,AGRL,28,11951,0.09,Charlton,B,1520,0.16,0.32,1,2.07,304,190.845,TRUE,TRUE,5.8626
11952,28,11952,1.67,0.065,60.98,0.14,42.34,0.463,0.91,0.57,28,11952,1.67,AGRL,28,11952,1.67,Hinckley,A,1520,0.23,0.28,1,1.1,334.4,209.929,TRUE,TRUE,70.7078
11953,28,11953,1.86,0.031,91.46,0.14,42.34,0.735,0.91,0.57,28,11953,1.86,AGRL,28,11953,1.86,Hinckley,A,1520,0.23,0.28,1,0.48,334.4,209.929,TRUE,TRUE,78.7524
11954,28,11954,0.93,0.031,91.46,0.14,42.34,0.732,0.91,0.57,28,11954,0.93,AGRL,28,11954,0.93,Hinckley,A,1520,0.23,0.28,1,0.48,334.4,209.929,TRUE,TRUE,39.3762
11955,28,11955,1.67,0.065,60.98,0.14,42.34,0.463,0.91,0.57,28,11955,1.67,AGRL,28,11955,1.67,Hinckley,A,1520,0.23,0.28,1,1.1,334.4,209.929,TRUE,TRUE,70.7078
11956,28,11956,0.19,0.013,121.95,0.14,42.34,1.124,0.91,0.57,28,11956,0.19,AGRL,28,11956,0.19,Merrimac,A,1520,0.23,0.32,1,0.2,334.4,209.929,TRUE,TRUE,8.0446
11957,28,11957,3.9,0.01,121.95,0.14,42.34,1.228,0.91,0.57,28,11957,3.9,AGRL,28,11957,3.9,Merrimac,A,1520,0.23,0.32,1,0.16,334.4,209.929,TRUE,TRUE,165.126
11958,28,11958,0.19,0.053,60.98,0.14,42.34,0.487,0.91,0.57,28,11958,0.19,AGRL,28,11958,0.19,Merrimac,A,1520,0.23,0.32,1,0.82,334.4,209.929,TRUE,TRUE,8.0446
11959,28,11959,0.09,0.049,91.46,0.14,76.23,0.635,0.91,0.57,28,11959,0.09,AGRL,28,11959,0.09,Paxton,C,1520,0.16,0.32,1,0.9,258.4,162.218,TRUE,TRUE,6.8607
11960,28,11960,0.19,0.069,60.98,0.14,65.14,0.45,0.91,0.57,28,11960,0.19,AGRL,28,11960,0.19,"Pits,_g",B,1000,0.28,0,1,1.2,100,62.778,TRUE,TRUE,12.3766
11961,28,11961,0.19,0.028,91.46,0.14,65.14,0.751,0.91,0.57,28,11961,0.19,AGRL,28,11961,0.19,"Pits,_g",B,1000,0.28,0,1,0.42,100,62.778,TRUE,TRUE,12.3766
11962,28,11962,2.69,0.024,91.46,0.14,76.23,0.796,0.91,0.57,28,11962,2.69,AGRL,28,11962,2.69,Raynham,C,1520,0.23,0.49,1,0.35,258.4,162.218,TRUE,TRUE,205.0587
11963,28,11963,0.46,0.057,60.98,0.14,76.23,0.477,0.91,0.57,28,11963,0.46,AGRL,28,11963,0.46,Raynham,C,1520,0.23,0.49,1,0.91,258.4,162.218,TRUE,TRUE,35.0658
11964,28,11964,0.09,0.064,60.98,0.14,76.23,0.46,0.91,0.57,28,11964,0.09,AGRL,28,11964,0.09,Ridgebury,C,1520,0.16,0.32,1,1.08,258.4,162.218,TRUE,TRUE,6.8607
11965,28,11965,1.39,0.006,121.95,0.14,82.1,1.421,0.91,0.57,28,11965,1.39,AGRL,28,11965,1.39,Saco,D,1520,0.23,0.49,1,0.12,243.2,152.676,TRUE,TRUE,114.119
11966,28,11966,0.09,0.048,91.46,0.14,82.1,0.639,0.91,0.57,28,11966,0.09,AGRL,28,11966,0.09,Saco,D,1520,0.23,0.49,1,0.87,243.2,152.676,TRUE,TRUE,7.389
11967,28,11967,0.09,0.114,60.98,0.14,82.1,0.387,0.91,0.57,28,11967,0.09,AGRL,28,11967,0.09,Scarboro,D,1520,0.1,0.17,1,2.58,243.2,152.676,TRUE,TRUE,7.389
11968,28,11968,0.56,0.02,91.46,0.14,82.1,0.833,0.91,0.57,28,11968,0.56,AGRL,28,11968,0.56,Scarboro,D,1520,0.1,0.17,1,0.28,243.2,152.676,TRUE,TRUE,45.976
11969,28,11969,0.19,0.053,60.98,0.14,65.14,0.487,0.91,0.57,28,11969,0.19,AGRL,28,11969,0.19,Sudbury,B,1520,0.23,0.28,1,0.82,304,190.845,TRUE,TRUE,12.3766
11970,28,11970,0.19,0.044,91.46,0.14,65.14,0.656,0.91,0.57,28,11970,0.19,AGRL,28,11970,0.19,Sudbury,B,1520,0.23,0.28,1,0.77,304,190.845,TRUE,TRUE,12.3766
11971,28,11971,0.09,0.003,121.95,0.14,65.14,1.744,0.91,0.57,28,11971,0.09,AGRL,28,11971,0.09,Udorthents,B,1520,0.3,0.1,1,0.09,304,190.845,TRUE,TRUE,5.8626
11972,28,11972,0.28,0.009,121.95,0.14,42.34,1.255,0.91,0.57,28,11972,0.28,AGRL,28,11972,0.28,Windsor,A,1520,0.23,0.2,1,0.15,334.4,209.929,TRUE,TRUE,11.8552
11973,28,11973,0.37,0.019,121.95,0.14,76.23,1.004,0.91,0.57,28,11973,0.37,AGRL,28,11973,0.37,Woodbridge,C,1520,0.23,0.32,1,0.29,258.4,162.218,TRUE,TRUE,28.2051
11974,28,11974,0.19,0.07,60.98,0.14,76.23,0.448,0.91,0.57,28,11974,0.19,AGRL,28,11974,0.19,Woodbridge,C,1520,0.23,0.32,1,1.23,258.4,162.218,TRUE,TRUE,14.4837
11975,28,11975,0.28,0.031,91.46,0.05,69,0.394,0.91,0.57,28,11975,0.28,WETN,28,11975,0.28,Canton,B,1520,0.16,0.28,1,0.48,304,190.845,TRUE,TRUE,19.32
11976,28,11976,0.46,0.028,91.46,0.05,69,0.407,0.91,0.57,28,11976,0.46,WETN,28,11976,0.46,Charlton,B,1520,0.16,0.32,1,0.42,304,190.845,TRUE,TRUE,31.74
11977,28,11977,0.19,0.071,60.98,0.05,69,0.241,0.91,0.57,28,11977,0.19,WETN,28,11977,0.19,Charlton,B,1520,0.16,0.32,1,1.25,304,190.845,TRUE,TRUE,13.11
11978,28,11978,0.28,0.041,91.46,0.05,69,0.362,0.91,0.57,28,11978,0.28,WETN,28,11978,0.28,Charlton,B,1520,0.16,0.32,1,0.7,304,190.845,TRUE,TRUE,19.32
11979,28,11979,4.46,0.001,121.95,0.05,84,1.322,0.91,0.57,28,11979,4.46,WETN,28,11979,4.46,Freetown,D,1520,0.23,0,1,0.07,243.2,152.676,TRUE,TRUE,374.64
11980,28,11980,0.09,0.232,15.24,0.05,49,0.074,0.91,0.57,28,11980,0.09,WETN,28,11980,0.09,Hinckley,A,1520,0.23,0.28,1,3.55,334.4,209.929,TRUE,TRUE,4.41
11981,28,11981,0.09,0.089,60.98,0.05,49,0.225,0.91,0.57,28,11981,0.09,WETN,28,11981,0.09,Hinckley,A,1520,0.23,0.28,1,1.76,334.4,209.929,TRUE,TRUE,4.41
11982,28,11982,0.28,0.006,121.95,0.05,49,0.765,0.91,0.57,28,11982,0.28,WETN,28,11982,0.28,Hinckley,A,1520,0.23,0.28,1,0.12,334.4,209.929,TRUE,TRUE,13.72
11983,28,11983,0.37,0.023,91.46,0.05,49,0.431,0.91,0.57,28,11983,0.37,WETN,28,11983,0.37,Hinckley,A,1520,0.23,0.28,1,0.33,334.4,209.929,TRUE,TRUE,18.13
11984,28,11984,0.37,0.078,60.98,0.05,49,0.235,0.91,0.57,28,11984,0.37,WETN,28,11984,0.37,Hinckley,A,1520,0.23,0.28,1,1.44,334.4,209.929,TRUE,TRUE,18.13
11985,28,11985,0.09,0.145,24.39,0.05,49,0.112,0.91,0.57,28,11985,0.09,WETN,28,11985,0.09,Hinckley,A,1520,0.23,0.28,1,2.19,334.4,209.929,TRUE,TRUE,4.41
11986,28,11986,0.28,0.035,91.46,0.05,49,0.38,0.91,0.57,28,11986,0.28,WETN,28,11986,0.28,Hinckley,A,1520,0.23,0.24,1,0.56,334.4,209.929,TRUE,TRUE,13.72
11987,28,11987,0.09,0.107,60.98,0.05,49,0.213,0.91,0.57,28,11987,0.09,WETN,28,11987,0.09,Hinckley,A,1520,0.23,0.24,1,2.34,334.4,209.929,TRUE,TRUE,4.41
11988,28,11988,0.09,0.139,24.39,0.05,49,0.114,0.91,0.57,28,11988,0.09,WETN,28,11988,0.09,Hinckley,A,1520,0.23,0.24,1,2.05,334.4,209.929,TRUE,TRUE,4.41
11989,28,11989,0.19,0.079,60.98,0.05,79,0.233,0.91,0.57,28,11989,0.19,WETN,28,11989,0.19,Hollis,C,460,0.16,0.32,1,1.47,78.2,49.092,TRUE,TRUE,15.01
11990,28,11990,0.19,0.061,60.98,0.05,79,0.252,0.91,0.57,28,11990,0.19,WETN,28,11990,0.19,Hollis,C,460,0.16,0.32,1,1,78.2,49.092,TRUE,TRUE,15.01
11991,28,11991,0.09,0.005,121.95,0.05,49,0.807,0.91,0.57,28,11991,0.09,WETN,28,11991,0.09,Merrimac,A,1520,0.23,0.32,1,0.11,334.4,209.929,TRUE,TRUE,4.41
11992,28,11992,0.28,0.016,121.95,0.05,49,0.57,0.91,0.57,28,11992,0.28,WETN,28,11992,0.28,Merrimac,A,1520,0.23,0.32,1,0.24,334.4,209.929,TRUE,TRUE,13.72
11993,28,11993,0.09,0.043,91.46,0.05,79,0.356,0.91,0.57,28,11993,0.09,WETN,28,11993,0.09,Montauk,C,1520,0.23,0.28,1,0.75,258.4,162.218,TRUE,TRUE,7.11
11994,28,11994,0.19,0.064,60.98,0.05,79,0.248,0.91,0.57,28,11994,0.19,WETN,28,11994,0.19,Montauk,C,1520,0.23,0.28,1,1.08,258.4,162.218,TRUE,TRUE,15.01
11995,28,11995,0.65,0.082,60.98,0.05,79,0.233,0.91,0.57,28,11995,0.65,WETN,28,11995,0.65,Paxton,C,1520,0.16,0.32,1,1.56,258.4,162.218,TRUE,TRUE,51.35
11996,28,11996,0.19,0.013,121.95,0.05,69,0.606,0.91,0.57,28,11996,0.19,WETN,28,11996,0.19,"Pits,_g",B,1000,0.28,0,1,0.2,100,62.778,TRUE,TRUE,13.11
11997,28,11997,0.09,0.01,121.95,0.05,79,0.655,0.91,0.57,28,11997,0.09,WETN,28,11997,0.09,Raynham,C,1520,0.23,0.49,1,0.16,258.4,162.218,TRUE,TRUE,7.11
11998,28,11998,0.19,0.052,60.98,0.05,79,0.264,0.91,0.57,28,11998,0.19,WETN,28,11998,0.19,Ridgebury,C,1520,0.16,0.32,1,0.8,258.4,162.218,TRUE,TRUE,15.01
11999,28,11999,0.28,0.018,121.95,0.05,79,0.55,0.91,0.57,28,11999,0.28,WETN,28,11999,0.28,Ridgebury,C,1520,0.16,0.32,1,0.27,258.4,162.218,TRUE,TRUE,22.12
12000,28,12000,0.28,0,121.95,0.05,79,2.608,0.91,0.57,28,12000,0.28,WETN,28,12000,0.28,Rippowam,C,1520,0.23,0.2,1,0.07,258.4,162.218,TRUE,TRUE,22.12
12001,28,12001,1.67,0.064,60.98,0.05,84,0.254,0.91,0.57,28,12001,1.67,WETN,28,12001,1.67,Saco,D,1520,0.23,0.49,1,1.08,243.2,152.676,TRUE,TRUE,140.28
12002,28,12002,79.03,0.004,121.95,0.05,84,1.047,0.91,0.57,28,12002,79.03,WETN,28,12002,79.03,Saco,D,1520,0.23,0.49,1,0.1,243.2,152.676,TRUE,TRUE,6638.52
12003,28,12003,0.09,0.124,24.39,0.05,84,0.118,0.91,0.57,28,12003,0.09,WETN,28,12003,0.09,Saco,D,1520,0.23,0.49,1,1.71,243.2,152.676,TRUE,TRUE,7.56
12004,28,12004,1.49,0.014,121.95,0.05,84,0.598,0.91,0.57,28,12004,1.49,WETN,28,12004,1.49,Scarboro,D,1520,0.1,0.17,1,0.21,243.2,152.676,TRUE,TRUE,125.16
12005,28,12005,0.09,0.024,91.46,0.05,69,0.424,0.91,0.57,28,12005,0.09,WETN,28,12005,0.09,Sudbury,B,1520,0.23,0.28,1,0.35,304,190.845,TRUE,TRUE,6.21
12006,28,12006,0.09,0.05,91.46,0.05,84,0.341,0.91,0.57,28,12006,0.09,WETN,28,12006,0.09,Swansea,D,1520,0.16,0.02,1,0.93,243.2,152.676,TRUE,TRUE,7.56
12007,28,12007,2.51,0.009,121.95,0.05,84,0.685,0.91,0.57,28,12007,2.51,WETN,28,12007,2.51,Swansea,D,1520,0.16,0.02,1,0.15,243.2,152.676,TRUE,TRUE,210.84
